loss,acc,f1_score,val_loss,val_acc,val_f1_score,lr
2.093352340861232,0.996625542640686,0.0008332413272000849,0.02017719137171904,0.9966185688972473,0.0009900127770379186,9.999999747378752e-05
1.9939936723891507,0.9966301918029785,0.000982615863904357,0.020192320893208184,0.9966186881065369,0.0009680319344624877,9.999999747378752e-05
1.981001130654783,0.9966300129890442,0.0010377863654866815,0.0201192531734705,0.9966186285018921,0.0010090806754305959,9.999999747378752e-05
1.9670776096765024,0.9966301918029785,0.0011066374136134982,0.019976684947808583,0.9966185688972473,0.0011782299261540174,9.999999747378752e-05
1.9419076937000925,0.9966302514076233,0.0012713600881397724,0.020006267788509526,0.9966186285018921,0.0011500330874696374,9.999999747378752e-05
1.9091962088323682,0.9966310262680054,0.0014919191598892212,0.020121589365104834,0.9966186285018921,0.0012263895478099585,9.999999747378752e-05
1.8599017407731395,0.9966310262680054,0.0018829029286280274,0.02019081755230824,0.9966185688972473,0.0012589091202244163,9.999999747378752e-05
1.7546596681262177,0.9966351389884949,0.0032275759149342775,0.02068773644665877,0.9966169595718384,0.0013795561389997602,9.999999747378752e-05
1.5886940962181821,0.996665894985199,0.006700396072119474,0.02152935756991307,0.9966136813163757,0.0014653372345492244,9.999999747378752e-05
1.2673281881344447,0.9967843890190125,0.01740332506597042,0.022686507490773996,0.9966068863868713,0.001651089289225638,4.999999873689376e-05
1.038727161465538,0.9969136714935303,0.027833782136440277,0.02321480425695578,0.9966106414794922,0.0016730736242607236,4.999999873689376e-05
0.9021975486963375,0.9970005750656128,0.03500160947442055,0.02436700283239285,0.9965869784355164,0.0019169928273186088,4.999999873689376e-05
0.7949615532911792,0.9970734715461731,0.040920354425907135,0.02378742800404628,0.9965985417366028,0.0018106249626725912,4.999999873689376e-05
0.7392645277544414,0.9971069097518921,0.04398142918944359,0.02442543227225542,0.9965811371803284,0.001836542272940278,4.999999873689376e-05
0.6656796100746646,0.9971259236335754,0.048202186822891235,0.024007395344475903,0.9965922832489014,0.0019739242270588875,2.499999936844688e-05
0.5692912923189438,0.9970819354057312,0.05267728120088577,0.025435911739865938,0.9965642690658569,0.0020353689324110746,2.499999936844688e-05
0.5450641501261532,0.9970742464065552,0.05363691225647926,0.025799480266869068,0.996562123298645,0.0020841395016759634,2.499999936844688e-05
0.5387213184480438,0.9970806837081909,0.05395754799246788,0.025702363935609658,0.9965554475784302,0.0021500936709344387,2.499999936844688e-05
0.5335957974190251,0.9970732927322388,0.05388458073139191,0.02532376746336619,0.9965721964836121,0.0020928357262164354,2.499999936844688e-05
0.5263022212401506,0.9970658421516418,0.054699622094631195,0.02570171778400739,0.9965636134147644,0.002159837633371353,1.249999968422344e-05
0.4911493860821825,0.9970096349716187,0.05627819150686264,0.027528265987833343,0.9965152740478516,0.0022093751467764378,1.249999968422344e-05
0.4819996909815756,0.9969974756240845,0.05710436403751373,0.028641616428891816,0.9964869022369385,0.002269210759550333,1.249999968422344e-05
0.48280295993721595,0.9970077872276306,0.05703362822532654,0.02845640027274688,0.9964857697486877,0.002267514355480671,1.249999968422344e-05
0.48708787632105666,0.9970181584358215,0.05636134743690491,0.027812762496372063,0.9965131878852844,0.002243411960080266,1.249999968422344e-05
0.48520852401551917,0.9970119595527649,0.05659227818250656,0.027980902045965195,0.9965006113052368,0.0022119255736470222,6.24999984211172e-06
0.4737476204848955,0.9969878196716309,0.05735692009329796,0.029369635693728923,0.9964566826820374,0.002332750242203474,6.24999984211172e-06
0.47149714451544034,0.9969882369041443,0.05754908546805382,0.029940515321989856,0.9964336156845093,0.002330841263756156,6.24999984211172e-06
0.47079286446255914,0.99698805809021,0.05770967900753021,0.030613717064261435,0.9964119791984558,0.002360680839046836,6.24999984211172e-06
0.47053918934564964,0.9969918131828308,0.05762726813554764,0.030945960618555545,0.9964024424552917,0.0022645150311291218,6.24999984211172e-06
0.46958511471643766,0.9969905614852905,0.057430967688560486,0.031219350049893062,0.996393084526062,0.0024282888043671846,3.12499992105586e-06
0.46814585414491716,0.99698805809021,0.05734339728951454,0.031530405208468434,0.99637770652771,0.0023395768366754055,3.12499992105586e-06
0.46767038064560235,0.996985912322998,0.05762694031000137,0.03185707461088896,0.9963671565055847,0.0023009132128208876,3.12499992105586e-06
0.46736688397080883,0.9969868659973145,0.057583656162023544,0.03206240391979615,0.9963540434837341,0.002337270649150014,3.12499992105586e-06
0.4672462584695642,0.9969882369041443,0.05746646597981453,0.03234346862882376,0.9963430762290955,0.0023149526678025723,3.12499992105586e-06
0.466656587607433,0.9969885945320129,0.05748990550637245,0.03252264373004436,0.9963429570198059,0.002400281373411417,1.56249996052793e-06
0.46643824116308075,0.9969865083694458,0.057994917035102844,0.0326757508640488,0.9963376522064209,0.0023448376450687647,1.56249996052793e-06
0.46635963283917176,0.9969853758811951,0.05763278156518936,0.03287163122246663,0.9963304400444031,0.0023641937877982855,1.56249996052793e-06
0.46629513129539646,0.996986448764801,0.05764120817184448,0.03303480849911769,0.9963282346725464,0.0022975546307861805,1.56249996052793e-06
0.4661864207400253,0.9969872832298279,0.057617247104644775,0.033102787906924884,0.9963262677192688,0.0022964258678257465,1.56249996052793e-06
0.4659320957975694,0.9969868659973145,0.05758250504732132,0.033275812740127246,0.9963240027427673,0.002337502548471093,7.81249980263965e-07
