loss,acc,f1_score,val_loss,val_acc,val_f1_score,lr
2.1823416987148194,0.9965628385543823,0.0006980525213293731,0.024927369318902493,0.9964947700500488,0.000985274207778275,9.999999747378752e-05
1.9670734025733934,0.9965646862983704,0.0012658154591917992,0.020915094949305057,0.9965213537216187,0.0010014179861173034,9.999999747378752e-05
1.82909576138269,0.9965730309486389,0.0027105500921607018,0.020930520072579385,0.9965208768844604,0.0010655316291376948,9.999999747378752e-05
1.6311031539480438,0.9966043829917908,0.0063335285522043705,0.021295591381688912,0.9965198040008545,0.0011027646251022816,9.999999747378752e-05
1.4419050957138708,0.9966644644737244,0.011765887029469013,0.021512479335069657,0.9965161681175232,0.0012077480787411332,9.999999747378752e-05
1.2990713526907334,0.996725857257843,0.01688230223953724,0.021877490418652692,0.9965105652809143,0.0013057655887678266,9.999999747378752e-05
1.2014331903799842,0.9967852830886841,0.021333875134587288,0.022163753273586433,0.9965078830718994,0.001388847129419446,9.999999747378752e-05
1.0848869884124182,0.9968864321708679,0.027435461059212685,0.021878217346966267,0.9965155720710754,0.0013509177369996905,4.999999873689376e-05
0.9817383642126887,0.9968785047531128,0.030947698280215263,0.021981074971457324,0.9965078234672546,0.0014136676909402013,4.999999873689376e-05
0.929753399179738,0.9968980550765991,0.033117130398750305,0.022014997713267804,0.9965104460716248,0.0014041283866390586,4.999999873689376e-05
0.899885812093937,0.9969078898429871,0.034385595470666885,0.022214293107390405,0.996509850025177,0.0014077241066843271,4.999999873689376e-05
0.8756404990644078,0.9969252943992615,0.03598205745220184,0.02209874503314495,0.9965142011642456,0.0013992717722430825,4.999999873689376e-05
0.8621729051292285,0.9969388246536255,0.03663911670446396,0.02231515385210514,0.9965093731880188,0.0014002533862367272,4.999999873689376e-05
0.8484439114269282,0.9969338774681091,0.037019968032836914,0.022147075024743876,0.9965146780014038,0.0013734283857047558,4.999999873689376e-05
0.8350759520179365,0.9969407916069031,0.03798159584403038,0.02235498670488596,0.996510922908783,0.0014480528188869357,4.999999873689376e-05
0.8236578769996137,0.996940016746521,0.038478974252939224,0.0222578685109814,0.996510922908783,0.0014399748761206865,4.999999873689376e-05
0.8034218907501615,0.9969503879547119,0.0393521711230278,0.022369987207154433,0.9965146780014038,0.001436887658201158,2.499999936844688e-05
